29.216101694915253	0.2	viddat/pos10/pos10circ.mov
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6651102938670902,0.36294196714299165)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670559026301702,0.35551494369609665)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6670559026301702,0.35551494369609665)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6671268191956842,0.373135832415849)
(0.6671268191956842,0.373135832415849)
(0.6670559026301702,0.35551494369609665)
(0.6671268191956842,0.373135832415849)
(0.6670843674970744,0.36258770939626483)
(0.6671268191956842,0.373135832415849)
(0.6670559026301702,0.35551494369609665)
(0.6670559026301702,0.35551494369609665)
(0.669010614539603,0.34805317056946916)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
(0.6670843674970744,0.36258770939626483)
